GCF_003634495.1	Nocardiopsis_sp003634495	2183912
GCF_003634585.1	Gillisia_mitskevichiae	270921
GCF_003664005.1	Hydrogenivirga_caldilitoris	246264
GCF_003665095.1	Streptomyces_sp003665095	2500177
GCF_003665435.1	Streptomyces_fungicidicus_A	68203
GCF_003669035.1	Chryseobacterium_sp003669035	2478663
GCF_003688415.1	Umboniibacter_marinipuniceus	569599
GCF_003693445.1	Aquitalea_sp003693445	2480983
GCF_003725955.1	Slackia_A_isoflavoniconvertens	572010
GCF_003726095.1	Niallia_circulans_A	1397
GCF_003730135.1	Stagnimonas_aquatica	2689987
GCF_003732485.1	Pseudomonas_E_protegens_B	380021
GCF_003732705.1	Pseudomonas_E_frederiksbergensis_F	104087
GCF_003751385.1	Desulfosoma_caldarium	610254
GCF_003751625.1	Gallaecimonas_pentaromativorans	584787
GCF_003751845.1	BIGb0383_sp003751845	2485118
GCF_003789045.1	Marinobacter_A_sp003789045	2484250
GCF_003797145.1	Aerococcus_sp003797145	2487350
GCF_003814815.1	Salisediminibacterium_halotolerans	517425
GCF_003815535.1	Alteraurantiacibacter_spongiae	2488860
GCF_003843835.1	Tibeticola_sediminis	1917811
GCF_003852545.1	Acidovorax_sp003852545	2153365
GCF_003852705.1	Amniculibacterium_aquaticum	2479858
GCF_003857015.1	Micromonospora_globispora	1450148
GCF_003857035.1	Micromonospora_arida	2203715
GCF_003860465.1	Deinococcus_sp003860465	2489213
GCF_003865135.1	Streptomyces_chrestomyceticus	68185
GCF_003932715.1	Streptomyces_tsukubensis	83656
GCF_003933235.1	Sphingorhabdus_B_wooponensis	940136
GCF_003933735.1	Aquabacterium_sp003933735	2493092
GCF_003937915.1	Erwinia_sp003937915	2022746
GCF_003943395.1	Streptococcus_oralis_BF	1303
GCF_003946505.1	Companilactobacillus_mishanensis	2486008
GCF_003946915.1	Flavobacterium_sp003946915	2488790
GCF_003952345.1	Iodobacter_sp003952345	2496266
GCF_003952725.1	Georhizobium_profundi	2341112
GCF_003953885.1	Halocella_sp003953885	2382161
GCF_003955735.1	Undibacterium_parvum	401471
GCF_003963535.1	Streptomyces_cyaneochromogenes	2496836
GCF_003966695.1	Asticcacaulis_excentricus_A	78587
GCF_003966915.1	Mycoavidus_cysteinexigens	1553431
GCF_003970795.1	Mesorhizobium_E_carbonis	2495581
GCF_003984625.1	Variovorax_sp003984625	2495592
GCF_003987215.1	Pseudidiomarina_halophila	1449799
GCF_003987565.1	Vagococcus_D_fessus	120370
GCF_003992115.1	Veillonella_A_ratti	103892
GCF_003992665.1	Pelagibacterium_montanilacus	2185280
GCF_003994855.1	Marinobacter_sp003994855	2488665
GCF_003996985.1	Ancylomarina_A_longa	2487017
GCF_003999415.1	Pseudomonas_E_koreensis_E	198620
GCF_004001025.1	Paenibacillus_amylolyticus	1451
GCF_004005845.1	Hwanghaeella_grinnelliae	2500179
GCF_004005905.1	Novosphingobium_umbonatum	1908524
GCF_004006315.1	Nautilia_profundicola_A	2579250
GCF_004102745.1	Hungateiclostridium_mesophilum	2487273
GCF_004104055.1	Leeuwenhoekiella_aestuarii	2249426
GCF_004104375.1	Leeuwenhoekiella_aequorea	283736
GCF_004114535.1	Bradyrhizobium_nanningense	1325118
GCF_004114615.1	Dyella_B_sp004114615	2501295
GCF_004116625.1	Halarcobacter_mediterraneus	2023153
GCF_004117935.1	Streptomyces_roseicoloratus	2508722
GCF_004122115.1	Sphingobium_fluviale	2506423
GCF_004135285.1	Microbacterium_protaetiae	2509458
GCF_004136375.1	Xanthomonas_oryzae	347
GCF_004137255.1	Nocardioides_oleivorans	273676
GCF_004138325.1	Spirosoma_sordidisoli	2502893
GCF_004138405.1	Nanosyncoccus_nanoralicus	2171996
GCF_004151105.1	Streptomyces_sp004151105	1478131
GCF_004210305.1	Finniella_inopinata	1696036
GCF_004214815.1	Aliarcobacter_thereius	544718
GCF_004214835.1	Pseudidiomarina_tainanensis	502365
GCF_004216735.1	Bradyrhizobium_sp004216735	2512160
GCF_004216895.1	Aquimarina_brevivitae	323412
GCF_004217005.1	Variovorax_sp004217005	2512129
GCF_004217315.1	Lampropedia_populi	1550736
GCF_004295685.1	Silvanigrella_sanaruensis	2493639
GCF_004309355.1	Enterococcus_A_florum	2480627
GCF_004310345.1	Paracoccus_subflavus	2528244
GCF_004337445.1	Parasulfuritortus_cantonensis	2528202
GCF_004337705.1	Rubrobacter_C_taiwanensis	185139
GCF_004339665.1	Azotobacter_chroococcum	353
GCF_004340665.1	Pedobacter_psychrotolerans	1843235
GCF_004340945.1	Sphingomonas_sp004340945	2135661
GCF_004341085.1	Sphingomonas_sp004341085	2135658
GCF_004342885.1	Tepidibacillus_fermentans	1281767
GCF_004348345.1	Nonomuraea_longispora	1848320
GCF_004348415.1	Streptomyces_hainanensis	402648
GCF_004348445.1	Saccharopolyspora_sp004348445	2530385
GCF_004352825.1	Luteimonas_arsenica	1586242
GCF_004355225.1	Flavobacterium_nackdongense	2547394
GCF_004360225.1	Alcanivorax_sp004360225	2545266
GCF_004362805.1	Algoriphagus_boseongensis	1442587
GCF_004364975.1	Gelidibacter_sediminis	1608710
GCF_004376845.1	Psychromonas_sp004376845	2555643
GCF_004402235.1	Cryobacterium_sp004402235	1259175
GCF_004403185.1	Cryobacterium_sp004403185	1259198
GCF_004519305.1	Pseudomonas_E_sp004519305	2559075
GCF_004570425.1	Blastococcus_sp004570425	2559606
GCF_004570605.1	WM01_sp004570605	2558277
GCF_004614235.1	Brevundimonas_intermedia	74315
GCF_004682055.1	Pseudomonas_E_kairouanensis	2293832
GCF_004762035.2	Chloroploca_sp004762035	2528176
GCF_004769665.1	Leptospira_A_kemamanensis	2484942
GCF_004786035.1	Pseudomonas_E_viciae	2505979
GCF_004798585.1	Massilia_sp004798585	2079199
GCF_004798935.1	Glaciecola_ruwaisensis	2364274
GCF_004801255.1	Desulfovibrio_desulfuricans_C	876
GCF_004803855.2	Campylobacter_A_sp004803855	1660080
GCF_004804355.1	Tamlana_C_sp004804355	2562860
GCF_004851605.1	Hydrocarboniclastica_marina	2259620
GCF_004886325.1	Cellulomonas_telluris	2306636
GCF_004923315.1	Azospirillum_sp003116065	709810
GCF_005048205.1	Chitiniphilus_eburneus	2571148
GCF_005061465.1	Mycoplasmopsis_bovis_A	28903
GCF_005080765.1	Buchnera_aphidicola_AB	9
GCF_005116645.1	Desulforhopalus_sp005116645	2569542
GCF_005405445.1	Paucilactobacillus_nenjiangensis	1296540
GCF_005405485.1	Enterococcus_A_hulanensis	2559929
GCF_005503555.1	Rudaea_sp005503555	2502208
GCF_005696555.1	Actinomyces_oris_E	706438
GCF_005771565.1	Nesterenkonia_sphaerica	1804988
GCF_005860805.1	Dyadobacter_luticola	1979387
GCF_005938625.1	Pseudomonas_E_fluorescens_BD	294
GCF_005938645.2	Pedobacter_sp005938645	2578106
GCF_005938675.2	Inquilinus_sp005938675	2578109
GCF_006088715.1	Streptomyces_sp006088715	2136401
GCF_006094275.1	Glutamicibacter_creatinolyticus	162496
GCF_006228125.1	Micromonospora_orduensis	1420891
GCF_006351005.1	Miniimonas_arenae	676201
GCF_006376615.1	Buttiauxella_sp006376615	2587812
GCF_006385795.1	Metamycoplasma_falconis	92403
GCF_006402735.1	Myxococcus_xanthus_A	34
GCF_006439025.1	Hymenobacter_nivis_A	1850093
GCF_006489205.1	Brevibacterium_sp006489205	2583238
GCF_006538325.1	Alteromonas_sp006538325	2480797
GCF_006539505.1	Streptomyces_spinoverrucosus	284043
GCF_006539565.1	Pseudonocardia_hydrocarbonoxydans	76726
GCF_006542425.1	Pseudoxanthomonas_A_sp006542425	2584942
GCF_006715785.1	Streptomyces_puniciscabiei	164348
GCF_006716205.1	Oryzihumus_leptocrescens	297536
GCF_006716975.1	Sphingomonas_trueperi_A	53317
GCF_006974145.1	Changchengzhania_lutea	2049305
GCF_007483685.1	Litoribacter_sp007483685	2598460
GCF_007559005.1	Gordonia_sp004353055	2597659
GCF_007559345.1	Cardinium_sp007559345	2597823
GCF_007559435.1	Starkeya_sp007559435	2597768
GCF_007567505.1	Shewanella_donghaensis	238836
GCF_007673235.1	Curtobacterium_pusillum_C	69373
GCF_007676755.1	Psychrobacillus_sp007676755	1581038
GCF_007680605.1	Paenibacillus_xylanexedens_B	528191
GCF_007743815.1	Alienimonas_californiensis	2527989
GCF_007829525.1	VLJP01_sp007829525	935263
GCF_007830035.1	Luteimonas_C_cucumeris	985012
GCF_007830435.1	Desulfobotulus_alkaliphilus	622671
GCF_007858285.1	Pseudomonas_E_brenneri	129817
GCF_007859075.1	Gemmobacter_aquaticus	490185
GCF_007859325.1	Luteimonas_marina	488485
GCF_007859615.1	Mycoplasmopsis_A_anserisalpingitidis	519450
GCF_007859945.1	Pseudobythopirellula_maris	2527991
GCF_007860185.1	Novipirellula_aureliae	2527966
GCF_007896845.1	Chitinophaga_pinensis_C	79329
GCF_007923295.1	Agrococcus_sediminis	2599924
GCF_007954405.1	Comamonas_C_sp007954405	2597701
GCF_007970465.1	Corynebacterium_nuruki	1032851
GCF_007993815.1	Acidovorax_delafieldii	47920
GCF_007994035.1	Chitinophaga_pinensis_B	79329
GCF_007994225.1	Stackebrandtia_albiflava	406432
GCF_007995245.1	Tateyamaria_sp007995245	2576942
GCF_007997295.1	Gillisia_hiemivivida	291190
GCF_008011665.1	Campylobacter_D_volucris_A	1031542
GCF_008042115.1	Streptomyces_sp008042115	1827853
GCF_008065155.1	SW4_sp002732825	2602067
GCF_008119715.1	Xanthomonas_A_sontii	2650745
GCF_008124865.1	Fodinibius_salinus	860790
GCF_008153345.1	Treponema_phagedenis	162
GCF_008180615.1	Bacillus_BM_vietnamensis_A	218284
GCF_008271365.1	Microbacterium_sp008271365	2606451
GCF_008275125.1	Chromobacterium_paludis	2605945
GCF_008329985.2	Halomonas_sp008329985	2562282
GCF_008369295.1	Pseudomonas_E_sp008369295	2597350
GCF_008370345.1	Marinobacter_sp008370345	2919747
GCF_008386495.1	Streptomyces_tailanensis	2569858
GCF_008386585.1	AN110305_sp008386585	1892852
GCF_008386695.1	Chitinophaga_agrisoli	2607653
GCF_008629655.1	Flavobacterium_baculatum	2608000
GCF_008630065.1	Blastochloris_sulfoviridis	50712
GCF_008710145.1	Bacillus_BD_endozanthoxylicus	2036016
GCF_008711285.1	Roseibium_aquae	1323746
GCF_008727115.1	Comamonas_testosteroni_E	285
GCF_008801835.1	Cupriavidus_pauculus	82633
GCF_008808095.1	Pseudoalteromonas_ruthenica	151081
GCF_008831035.1	Ellagibacter_isourolithinifaciens	2137581
GCF_008843165.1	Serinicoccus_pratense	2593973
GCF_008933115.1	Phaeocystidibacter_luteus	911197
GCF_008933165.1	Phaeocystidibacter_marisrubri	1577780
GCF_008974325.1	Patiriisocius_marinus	1397112
GCF_009193255.1	Arthrobacter_B_koreensis	199136
GCF_009299485.1	Bifidobacterium_apri	1769423
GCF_009498035.1	Actinosynnema_syringae	103733
GCF_009498295.1	Wocania_sp009498295	2529032
GCF_009601015.1	Lactococcus_hircilactis	1494462
GCF_009617595.1	Epibacterium_aquimaris	2663379
GCF_009650095.1	Gracilibacillus_sp002797295	2663022
GCF_009650995.1	Sporosarcina_sp009650995	2660747
GCF_009660225.1	HY158_sp009660225	2654547
GCF_009664975.1	Paenibacillus_sp009664975	2666075
GCF_009688945.1	Desulfosarcina_alkanivorans	571177
GCF_009695635.1	Bullifex_porci	2606638
GCF_009695875.1	Olsenella_H_porci	2652279
GCF_009696065.1	Oliverpabstia_intestinalis	2606633
GCF_009707365.1	Microlunatus_A_sp009707365	2672569
GCF_009709615.1	Winogradskyella_ouciana	2608631
GCF_009711125.1	Metabacillus_B_mangrovi	1491830
GCF_009725675.1	Psychrobacter_sanguinis_A	861445
GCF_009730335.1	Pauljensenia_odontolytica_A	1660
GCF_009737085.1	Paenibacillus_C_sp009737085	2682486
GCF_009754905.2	Mucilaginibacter_ginkgonis	2682091
GCF_009755815.1	Sphingomonas_M_formosensis	861534
GCF_009756665.1	Permianibacter_aggregans	1510150
GCF_009759665.1	Bradyrhizobium_cajani	1928661
GCF_009760915.1	Azohydromonas_aeria	2590212
GCF_009761675.1	Bhargavaea_sp009761675	2302363
GCF_009762325.1	Roseovarius_faecimaris	2494550
GCF_009767945.1	Streptococcus_danieliae	747656
GCF_009793335.1	Spirillospora_sp009793335	2661913
GCF_009821115.1	Nitrincola_alkalisediminis	1366656
GCF_009827305.1	Croceibacterium_xixiisoli	1476466
GCF_009827455.1	Pontixanthobacter_aestiaquae	1509367
GCF_009827595.1	Altericroceibacterium_endophyticum	1808508
GCF_009829985.1	SZZU01_sp009829985	2576762
GCF_009831655.1	Shewanella_insulae	2681496
GCF_009834025.1	Epidermidibacterium_keratini	1891644
GCF_009848495.1	Flavobacterium_sp009848495	2543737
GCF_009856625.1	Aquitalea_denitrificans	519081
GCF_009857495.1	Duganella_sp009857495	2692173
GCF_009857605.1	Duganella_levis	2692169
GCF_009858175.1	Pontibacillus_sp009858175	2692425
GCF_009863025.1	Streptomyces_sp009863025	2690292
GCF_009882985.1	Paenibacillus_E_silvestris	2606219
GCF_009884975.1	Acinetobacter_dispersus	70348
GCF_009901955.1	Halomonas_icarae	2691040
GCF_009902005.1	Halomonas_alimentaria	147248
GCF_009914335.1	Proteus_sp003144505	1987580
GCF_009916105.1	Streptomyces_sp009916105	2697568
GCF_009928415.1	Neobacillus_sp009928415	2698834
GCF_009932335.1	Pseudomonas_E_asiatica	2219225
GCF_009932375.1	Pseudomonas_E_juntendi	2666183
GCF_009935805.1	Emergencia_sp009935805	2304570
GCF_009936215.1	Athalassotoga_saccharophila	1441386
GCF_010078385.1	Chengkuizengella_sediminis	1885917
GCF_010092985.1	Pontibacter_pudoricolor	2694930
GCF_010119975.1	Rhodocytophaga_rosea	2704465
GCF_010550675.1	Phytoactinopolyspora_halotolerans	1981512
GCF_010645065.1	Flavobacterium_fluviatile	1862387
GCF_010729305.1	Mycobacterium_psychrotolerans	216929
GCF_010730195.1	Mycobacterium_conspicuum	44010
GCF_010747415.1	Spirosoma_agri	1987381
GCF_010906925.1	Pseudobutyrivibrio_sp900112855	185007
GCF_010993705.1	Cyclobacterium_sp010993705	2678657
GCF_010993735.1	Chelativorans_alearense	2681495
GCF_011044255.1	Rhizorhabdus_sp011044255	2711156
GCF_011045815.1	Proteus_vulgaris_B	585
GCF_011046735.1	Nordella_sp011046735	2712222
GCF_011057685.1	Pseudothermotoga_A_sp011057685	1755813
GCF_011059135.1	CFH-S0501_sp011059135	1578199
GCF_011090165.1	Duganella_aceris	2703883
GCF_011170085.1	Lactococcus_A_hodotermopsidis	2709157
GCF_011300875.1	Flavimobilis_sp011300875	2714931
GCF_011317445.1	Chelativorans_multitrophicus	449973
GCF_011378905.1	Paraglaciecola_sp011378905	2687288
GCF_011516755.1	Acetobacter_conturbans	1737472
GCF_011601315.1	Chlorobium_masyuteum	2716876
GCF_011694815.1	Streptomyces_liangshanensis	2717324
GCF_011745665.1	IPMB12_sp011745665	1635327
GCF_011752015.1	Canibacter_sp011752015	2708343
GCF_011758655.1	Modestobacter_marinus	477641
GCF_011761495.1	Alkalibacillus_almallahensis	1379154
GCF_011764585.1	Sulfurimicrobium_lacus	2715678
GCF_011801475.1	Xylella_fastidiosa	2371
GCF_011927765.1	Wenyingzhuangia_aestuarii	1647582
GCF_012027725.1	Thermophilibacter_sp012027725	2530046
GCF_012034175.1	Streptomyces_sp012034175	2053013
GCF_012070565.1	Anaerosporobacter_sp012070565	2718714
GCF_012241385.1	Solimonas_marina	2714601
GCF_012275445.1	Rhizobacter_sp012275445	2587140
GCF_012275515.1	Novosphingobium_sp001898925	2586996
GCF_012396365.1	Nocardiopsis_alborubida	146802
GCF_012396555.1	Facklamia_miroungae	120956
GCF_012524075.1	Lutibacter_sp012524075	2725996
GCF_012567545.1	GCA-012562765_sp012567545	2675778
GCF_012641365.1	Leeia_aquatica	2725557
GCF_012720095.1	Sneathiella_aquimaris	2599305
GCF_012720115.1	Sneathiella_chinensis	349750
GCF_012844225.1	Rhodococcus_sp012844225	2725310
GCF_012912005.1	Paenibacillus_sp012912005	2725555
GCF_012913485.1	Haloferula_lutea	2728835
GCF_012932585.1	Flavobacterium_sp012932585	2587019
GCF_012934885.1	Metamycoplasma_sp012934885	2726117
GCF_012975065.1	Pseudomonas_E_sp012975065	2729423
GCF_012979235.1	Dissulfurirhabdus_thermomarina	1765737
GCF_012979275.1	Pseudopontixanthobacter_vadosimaris	2726450
GCF_013004105.1	Gemmatimonas_sp013004105	2732249
GCF_013166515.1	Prevotella_sp013166515	2736294
GCF_013166655.1	UBA12170_sp013166655	2735916
GCF_013177735.1	Paraburkholderia_sp013177735	2675747
GCF_013184495.1	Sporosarcina_sp013184495	2715535
GCF_013204795.1	Pedobacter_panaciterrae	363849
GCF_013284355.1	Brevibacillus_sp013284355	2738980
GCF_013359755.1	Tardiphaga_robiniae	943830
GCF_013364275.1	Spirillospora_sp013364275	2742128
GCF_013369335.1	Vibrio_sp013369335	1416532
GCF_013373365.1	Lentibacillus_sp013373365	2518176
GCF_013389595.1	Flavobacterium_sp013389595	2748319
GCF_013389665.1	Microbacterium_oleivorans_C	273677
GCF_013391695.1	Thiomicrorhabdus_sp013391695	2748011
GCF_013394595.1	Winogradskyella_forsetii	2686077
GCF_013403955.1	Winogradskyella_vidalii	2615024
GCF_013403985.1	Winogradskyella_ludwigii	2686076
GCF_013408555.1	Aeromicrobium_tamlense	375541
GCF_013409255.1	Paraburkholderia_sp000745015	420952
GCF_013409465.1	Microbacterium_pumilum	344165
GCF_013410105.1	Sphingopyxis_sp013410105	2723060
GCF_013425485.1	Spartinivicinus_sp013425485	2994442
GCF_014084105.1	Streptacidiphilus_sp014084105	2704468
GCF_014126825.1	Tomitella_sp014126825	2760083
GCF_014145335.1	SJAQ100_sp014145335	2759899
GCF_014158035.1	FKL33_sp014158035	2758439
GCF_014164505.1	Shewanella_sp014164505	2760976
GCF_014174355.1	Gluconacetobacter_azotocaptans	142834
GCF_014174475.1	Pseudomonas_E_sp014174475	2759166
GCF_014191055.1	Microvirga_lupini_A	420324
GCF_014193025.1	Rhizobium_sp014193025	2587093
GCF_014195505.1	Nonomuraea_dietziae	65515
GCF_014197245.1	Lewinella_A_aquimaris	1835722
GCF_014199195.1	Roseomonas_B_alkaliterrae	1452450
GCF_014199265.1	Ochrobactrum_C_daejeonensis	659015
GCF_014201115.1	Nocardiopsis_metallicus	179819
GCF_014202115.1	Catenibacillus_scindens	673271
GCF_014202495.1	Cerasibacillus_quisquiliarum	227865
GCF_014202505.1	Armatimonas_rosea	685828
GCF_014204525.1	Paucibacter_A_oligotrophus	1769250
GCF_014207255.1	Pseudomonas_E_sp014207255	2723063
GCF_014207425.1	Jeotgalicoccus_coquinae	709509
GCF_014207745.1	Nonomuraea_muscovyensis	1124761
GCF_014207845.1	Chryseobacterium_shigense_A	297244
GCF_014207905.1	Flavobacterium_notoginsengisoli	1478199
GCF_014207985.1	Nonomuraea_rubra	46180
GCF_014211975.1	Teredinibacter_haidensis	2731755
GCF_014212055.1	Cohnella_zeiphila	2761120
GCF_014212495.1	Pontibacter_sp014212495	2761620
GCF_014217335.1	Teredinibacter_purpureus	2731756
GCF_014217625.1	Leifsonia_shinshuensis_A	150026
GCF_014217785.1	Rhodococcus_triatomae	300028
GCF_014243445.1	Gemmobacter_B_straminiformis	2045119
GCF_014251335.1	Blattabacterium_cuenoti_G	1653831
GCF_014252275.1	Blattabacterium_cuenoti_O	1653831
GCF_014252375.1	Blattabacterium_cuenoti_AH	1653831
GCF_014252435.1	Blattabacterium_cuenoti_X	1653831
GCF_014267345.1	Corynebacterium_sp014267345	2763009
GCF_014280435.1	Sphingobium_sp014280435	2733867
GCF_014322765.1	Listeria_immobilis	2713502
GCF_014333425.1	BX12_sp014333425	2763644
GCF_014349155.1	Lewinella_A_lacunae	1517758
GCF_014395975.1	Diaphorobacter_A_ruginosibacter	1715720
GCF_014397115.1	Vagococcus_carniphilus	218144
GCF_014522205.1	Corynebacterium_sp014522205	2684405
GCF_014529985.1	Leucobacter_sp014529985	2770547
GCF_014635905.1	Limosilactobacillus_caviae	1769424
GCF_014636315.1	Undibacterium_terreum	1224302
GCF_014642675.1	Nesterenkonia_cremea	1882340
GCF_014644735.1	Caldalkalibacillus_thermarum	296745
GCF_014646675.1	Lutibacter_litoralis	321268
GCF_014647875.1	Streptomyces_brasiliensis	1954
GCF_014648115.1	Deinococcus_seoulensis	1837379
GCF_014648255.1	Nocardioides_albus	1841
GCF_014648475.1	Lentzea_flava	103732
GCF_014648735.1	Paenarthrobacter_nicotinovorans	29320
GCF_014649395.1	Streptomyces_aureoverticillatus	66871
GCF_014650455.1	Streptomyces_xanthochromogenes	67384
GCF_014650575.1	Streptomyces_naganishii	285447
GCF_014651155.1	Streptomyces_anthocyanicus	68174
GCF_014651495.1	Algibacter_E_mikhailovii	425498
GCF_014651835.1	Pigmentiphaga_litoralis	516702
GCF_014651875.1	Halomonas_A_qijiaojingensis	980347
GCF_014652915.1	Thalassobaculum_A_fulvum	1633335
GCF_014654365.1	Amycolatopsis_oliviviridis	1471590
GCF_014692525.1	Sphingobacterium_chuzhouense	1742264
GCF_014692675.1	Roseibium_aggregatum_C	187304
GCF_014696825.1	RDYJ01_sp014696825	212446
GCF_014697195.1	Cylindrospermum_sp014697195	2692794
GCF_014697575.1	Planktothrix_sp014697575	2692855
GCF_014705705.1	KMU-158_sp014705705	2760804
GCF_014705715.1	Erythrobacter_sp014705715	2760803
GCF_014750685.1	Bacteroides_sp014750685	2723058
GCF_014764305.1	Mesoflavibacter_profundi	2708110
GCF_014764705.1	Pseudomonas_A_sp002692525	1211807
GCF_014773385.1	IB182487_sp014773385	2771434
GCF_014805525.1	Rhabdothermincola_sediminis	2751370
GCF_014805825.1	Marinomonas_algicola	2773454
GCF_014856545.1	Mesobacillus_sp014856545	129985
GCF_014858725.1	Pseudoalteromonas_aurantia	43654
GCF_014873135.1	Devosia_A_sp014873135	2663829
GCF_014873145.1	Nonomuraea_angiospora	46172
GCF_014873315.1	Dyella_B_sp014873315	2663835
GCF_014873695.1	Sphingobium_sp014873695	2663803
GCF_014873795.1	Sphingomicrobium_sp014873795	2663817
GCF_014876185.1	Rufibacter_sp014876185	2777781
GCF_014904795.1	Nisaea_nitritireducens	568392
GCF_015024225.1	Nocardioides_sp015024225	2760832
GCF_015142735.1	Oerskovia_sp015142735	2762210
GCF_015234135.1	Faecalibacter_rhinopitheci	2779678
GCF_015265475.1	Sulfurimonas_marisnigri	2740405
GCF_015291665.1	Bradyrhizobium_sp015291665	1325111
GCF_015291705.1	Bradyrhizobium_arachidis	858423
GCF_015319165.1	Nocardioides_acrostichi	2784339
GCF_015350805.1	Herbiconiux_sp015350805	2783824
GCF_015350995.1	Curtobacterium_sp015350995	2783814
GCF_015352955.1	Noviherbaspirillum_A_soli	1064518
GCF_015552075.1	Collinsella_aerofaciens_Y	74426
GCF_015565955.1	Microbacterium_schleiferi	69362
GCF_015624485.1	Bradyrhizobium_sp015624485	83637
GCF_015627175.1	Acinetobacter_pollinis	2605270
GCF_015667935.1	Intestinibacter_sp900540355	2787103
GCF_015689175.1	Mycobacterium_kubicae	120959
GCF_015690345.1	Plantactinospora_sp015690345	2789879
GCF_015694345.1	Novosphingobium_jiangmenense	2791981
GCF_015707995.1	Microbacterium_sp015707995	2707006
GCF_015709225.1	Acholeplasma_laidlawii_A	2148
GCF_015710975.1	Paenibacillus_polymyxa	1406
GCF_015714715.1	Aestuariivirga_litoralis_A	2650924
GCF_015751665.1	Arthrobacter_D_sp015751665	2787717
GCF_015864825.1	Psychrobacter_sp015864825	2792045
GCF_016019935.1	Paenibacillus_C_sp016019935	2794350
GCF_016055185.1	Paenactinomyces_guangxiensis	1490290
GCF_016405905.1	Variovorax_sp016405905	2779370
GCF_016406085.1	Aureibaculum_sp016406085	2795986
GCF_016411865.1	Acuticoccus_sp016411865	2796142
GCF_016463975.1	Marinomonas_sp016463975	2795388
GCF_016467415.1	Chitinophaga_sp016467415	2663812
GCF_016469035.1	Gelidibacter_salicanalis_A	291193
GCF_016482785.1	Paenibacillus_AE_sp016482785	2799335
GCF_016495865.1	Salicibibacter_cibi	2743001
GCF_016583835.1	Thiococcus_pfennigii	1057
GCF_016584665.1	Pseudanabaena_sp016584665	1357935
GCF_016593235.1	Nitratiruptor_sp016593235	2724901
GCF_016598475.1	Streptomyces_adelaidensis	2796465
GCF_016599715.1	Acinetobacter_sp002135245	2798861
GCF_016616235.1	Bradyrhizobium_diazoefficiens_H	1355477
GCF_016616425.1	Bradyrhizobium_diazoefficiens_E	1355477
GCF_016617615.1	Persephonella_atlantica	2699429
GCF_016632335.1	Noviherbaspirillum_A_pedocola	2801341
GCF_016648105.1	Pseudomonas_E_sp016648105	1564473
GCF_016651435.1	Catonella_massiliensis	2799636
GCF_016653255.1	Rhodobaculum_claviforme	1549854
GCF_016653405.1	Halorhodospira_halophila_A	1053
GCF_016735595.1	Chryseolinea_sp016735595	2801331
GCF_016743815.1	Sphingomonas_sp016743815	2759526
GCF_016758255.1	Leucobacter_chromiireducens	283877
GCF_016765615.1	Clostridium_T_sp016765615	2803863
GCF_016773205.1	Belnapia_sp016773205	2804533
GCF_016861585.1	Levilactobacillus_sp016861585	2799566
GCF_016862375.1	Actinoplanes_rishiriensis	1050105
GCF_016863255.1	Planosporangium_mesophilum	689768
GCF_016863275.1	Planotetraspora_mira	58121
GCF_016892625.1	Brevibacterium_sp016892625	2810210
GCF_016899755.1	Sutterella_massiliensis	1816689
GCF_016900045.1	Fusobacterium_A_sp900549465	850
GCF_016900115.1	Limosilactobacillus_alvi	990412
GCF_016901575.1	Limicola_phocaeensis_A	1871019
GCF_016902415.1	Merdimonas_massiliensis	1871024
GCF_016906995.1	Spongiibacter_marinus	354246
GCF_016907275.1	Micromonospora_luteifusca	709860
GCF_016907435.1	Nocardioides_salarius	374513
GCF_016907455.1	Brachybacterium_muris	219301
GCF_016907495.1	Arthrobacter_D_tumbae	163874
GCF_016907715.1	Tenggerimyces_flavus	1708749
GCF_016907845.1	Arcanobacterium_A_pluranimalium	108028
GCF_016908375.1	Amphibacillus_C_cookii	767787
GCF_016908785.1	Weissella_uvarum	1479233
GCF_016917355.1	Glaciimonas_sp016917355	2807626
GCF_016919445.1	Pseudomonas_sp016919445	2811422
GCF_016924835.1	Rothia_sp016924835	2810516
GCF_017100085.1	Clostridium_H_botulinum_A	1491
GCF_017160915.1	Aggregatibacter_actinomycetemcomitans_B	714
GCF_017163935.1	Novosphingobium_sp017163935	2726189
GCF_017168335.1	Rhodococcus_B_sp017168335	2729725
GCF_017303315.1	Anaerobacillus_A_sp017303315	2802175
GCF_017313785.1	Muricauda_sp002711825	2915619
GCF_017315735.1	Paracoccus_sp017315735	2816048
GCF_017352115.1	Flavobacterium_sp017352115	2816357
GCF_017352215.1	Alkalibacter_sp017352215	2815577
GCF_017565305.1	Leifsonia_sp017565305	2815212
GCF_017581925.1	Gelidibacter_sp017581925	2819985
GCF_017742835.1	Aquabacter_sp017742835	2820278
GCF_017753665.1	Neisseria_sicca_D	490
GCF_017809215.1	Heyndrickxia_oleronia	38875
GCF_017813245.1	Streptomyces_bomunensis	2798581
GCF_017833295.1	Methylobacterium_sp017833295	2806597
GCF_017837635.1	Frateuria_A_sp017837635	2821489
GCF_017873245.1	Clostridium_tertium	1559
GCF_017873765.1	Paenibacillus_AG_sediminis	664909
GCF_017874215.1	Paenibacillus_AI_eucommiae	1355755
GCF_017875275.1	Xanthobacter_flavus	281
GCF_017876295.1	Kribbella_aluminosa	416017
GCF_017896165.1	Microbispora_sp017896165	2806554
GCF_017912535.1	Motiliproteus_sediminis	1468178
